Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
ZNF781	0.120844596353653	0.583633590412312	0.207055588195808	-2.27190995494902	65	130	3130	3130	0.0207667731629393	0.0415335463258786	2.64717197723277e-06	1.63583593219387e-06	1.17635285072404e-10	2.03731214213501e-10
CCDC136	0.42858040999488	0.872659066491106	0.491120102284812	-1.02585221946661	78	148	3130	3130	0.0249201277955272	0.0472843450479233	2.48246944969543e-06	1.76168976397072e-06	1.18760235202618e-10	2.05646973783563e-10
NEDD4	2.23134653949405	1.65296452097445	1.34990588798521	0.432858829742874	568	428	3130	3130	0.1814696485623	0.136741214057508	1.51400555389737e-06	3.02310624336974e-06	1.24082357015689e-10	2.14828862581402e-10
RP11-299J3.8	0.371168054841228	0.647070874683057	0.573612674226808	-0.801851193507668	126	210	3130	3130	0.0402555910543131	0.0670926517571885	2.91786409423191e-06	1.57282143409825e-06	1.24402959245596e-10	2.15349881546249e-10
NFYB	2.72455884531126	4.04009289119059	0.674380247853248	-0.568365813562114	515	653	3130	3130	0.164536741214058	0.208626198083067	8.63919235701299e-06	5.33748776617537e-07	1.24974112988333e-10	2.16304388730518e-10
PCIF1	6.69796471905	3.34753387806816	2.00086540211965	1.0006241206541	1243	1105	3130	3130	0.397124600638978	0.353035143769968	0.00034726768700926	1.33553161474852e-08	1.25671271114998e-10	2.17476647295419e-10
C8orf76	1.15249857889914	1.05621050243686	1.09116371806579	0.125867579682956	358	244	3130	3130	0.114376996805112	0.0779552715654952	1.19275108072044e-06	3.90637575149088e-06	1.2623136646082e-10	2.18411382961365e-10
MYL12B	68.8422314344218	74.8505994474384	0.919728525123759	-0.12072000899398	2531	2673	3130	3130	0.808626198083067	0.853993610223642	1.89236153892144e-06	2.46631310476455e-06	1.26435456940717e-10	2.18729944389937e-10
KRBA2	0.144205729987641	0.348428514231833	0.413874651750491	-1.27273420320179	70	137	3130	3130	0.0223642172523962	0.0437699680511182	2.56401456379952e-06	1.82520672294861e-06	1.26766803197329e-10	2.19268519464069e-10
MRPL4	5.15330189323486	3.24228930879154	1.58940224096029	0.668484283654842	989	822	3130	3130	0.315974440894569	0.262619808306709	3.66715229227092e-06	1.29903786573963e-06	1.28955158776863e-10	2.23018485776002e-10
DENR	11.5147655537002	16.3224290759918	0.705456614336703	-0.503370735248326	1596	1684	3130	3130	0.509904153354633	0.538019169329073	0.0276773087495116	1.7542337154874e-10	1.31339093135293e-10	2.27105453369918e-10
LINC01003	3.5694256581407	5.37903575900582	0.663580949831873	-0.591655625075778	500	638	3130	3130	0.159744408945687	0.203833865814696	6.99041857143208e-06	6.95787586258778e-07	1.31563114633657e-10	2.27449793297607e-10
